age,income,loan_amount,loan_term_months,credit_score,num_open_accounts,num_derogatory_marks,delinquencies_2y,debt_to_income,employment_length_years,home_ownership,default
41,37400.0,2000.0,48,752.0,3,0,0,5.3,2,OTHER,0
39,60000.0,13500.0,48,743.0,4,0,1,22.5,13,MORTGAGE,1
60,87700.0,20100.0,36,607.0,6,0,0,22.9,27,MORTGAGE,0
66,62500.0,1000.0,60,635.0,2,0,0,1.6,13,OWN,0
22,30600.0,10600.0,36,701.0,1,0,2,34.6,29,MORTGAGE,0
54,102400.0,21800.0,36,631.0,4,0,0,21.3,9,MORTGAGE,0
51,62200.0,22200.0,48,633.0,1,0,1,35.7,21,RENT,0
31,29100.0,11000.0,24,638.0,2,0,0,37.8,29,MORTGAGE,0
34,8000.0,15100.0,36,748.0,7,0,0,188.8,24,MORTGAGE,0
26,105200.0,1000.0,48,643.0,4,0,1,1.0,28,RENT,0
31,54800.0,19500.0,36,746.0,4,0,0,35.6,8,RENT,0
50,98700.0,16000.0,60,665.0,3,0,0,16.2,13,MORTGAGE,0
62,54000.0,31100.0,60,727.0,2,0,2,57.6,26,OTHER,0
67,74200.0,1100.0,48,565.0,7,0,0,1.5,24,RENT,0
40,64500.0,10700.0,36,487.0,4,1,0,16.6,9,RENT,0
64,83000.0,24900.0,36,614.0,5,1,0,30.0,12,MORTGAGE,0
64,21800.0,8400.0,36,691.0,1,0,3,38.5,0,MORTGAGE,0
33,62600.0,15500.0,36,615.0,2,0,0,24.8,25,MORTGAGE,0
50,59800.0,23000.0,36,710.0,2,0,0,38.5,13,RENT,0
74,41400.0,7700.0,24,595.0,2,0,0,18.6,29,MORTGAGE,0
50,90100.0,20300.0,48,645.0,3,1,0,22.5,10,MORTGAGE,0
35,64200.0,34300.0,36,758.0,3,0,1,53.4,0,MORTGAGE,1
59,43400.0,6600.0,24,810.0,2,1,2,15.2,16,MORTGAGE,0
43,73400.0,26300.0,60,658.0,1,0,0,35.8,10,MORTGAGE,0
34,46800.0,1000.0,12,656.0,1,0,1,2.1,18,MORTGAGE,0
49,105600.0,9900.0,36,575.0,3,1,1,9.4,21,MORTGAGE,0
40,64400.0,17600.0,60,632.0,2,0,1,27.3,0,OWN,0
22,110800.0,3100.0,36,702.0,3,0,2,2.8,21,MORTGAGE,1
31,56100.0,23400.0,60,653.0,1,0,0,41.7,13,MORTGAGE,0
57,36600.0,5400.0,48,704.0,5,0,1,14.8,14,MORTGAGE,0
22,68200.0,9600.0,60,731.0,4,0,0,14.1,12,RENT,0
70,16600.0,1000.0,60,617.0,3,0,0,6.0,4,MORTGAGE,0
43,62000.0,1000.0,36,647.0,2,1,0,1.6,14,MORTGAGE,0
52,79700.0,29000.0,48,645.0,3,1,0,36.4,27,RENT,1
56,64400.0,14100.0,36,711.0,2,0,0,21.9,10,MORTGAGE,0
52,53700.0,17900.0,36,647.0,1,0,0,33.3,27,RENT,0
55,44800.0,28200.0,36,693.0,5,1,0,62.9,16,RENT,0
46,68500.0,1000.0,36,665.0,3,0,0,1.5,4,OWN,0
23,50100.0,1000.0,36,666.0,3,0,0,2.0,19,RENT,0
50,59900.0,24700.0,36,721.0,8,0,1,41.2,27,RENT,0
35,76800.0,1000.0,36,728.0,1,0,0,1.3,0,OWN,1
26,88400.0,20600.0,36,765.0,2,0,0,23.3,19,MORTGAGE,1
20,29900.0,16400.0,48,744.0,1,0,0,54.8,4,RENT,0
73,42200.0,11000.0,36,703.0,3,0,2,26.1,16,MORTGAGE,0
34,72200.0,6700.0,36,701.0,0,0,0,9.3,20,RENT,0
38,93200.0,14400.0,48,721.0,4,1,0,15.5,25,RENT,1
38,46000.0,9800.0,36,791.0,2,0,0,21.3,4,MORTGAGE,0
22,88000.0,19900.0,24,585.0,2,0,0,22.6,28,MORTGAGE,1
62,94500.0,28300.0,36,696.0,5,0,0,29.9,10,RENT,0
28,51700.0,18500.0,36,649.0,3,2,0,35.8,1,RENT,0
61,71100.0,16100.0,24,646.0,2,0,0,22.6,3,RENT,0
73,44100.0,33200.0,36,615.0,1,0,2,75.3,5,RENT,0
46,88600.0,28000.0,36,653.0,2,0,0,31.6,15,RENT,0
32,83400.0,13700.0,24,610.0,3,1,0,16.4,17,RENT,0
36,52500.0,18900.0,60,777.0,1,0,0,36.0,0,OTHER,0
50,66000.0,7900.0,48,632.0,3,0,1,12.0,29,MORTGAGE,0
24,80400.0,2400.0,36,637.0,3,0,2,3.0,13,OWN,0
22,38400.0,5800.0,48,695.0,1,0,0,15.1,0,MORTGAGE,0
29,95600.0,31200.0,48,706.0,2,0,0,32.6,7,MORTGAGE,0
42,65700.0,11900.0,36,536.0,5,0,0,18.1,19,RENT,0
55,58400.0,8000.0,60,692.0,2,0,0,13.7,20,MORTGAGE,0
67,83500.0,25900.0,48,731.0,4,0,0,31.0,10,RENT,0
47,35000.0,1000.0,36,688.0,3,0,0,2.9,21,MORTGAGE,1
63,44900.0,8600.0,48,760.0,5,1,1,19.2,20,MORTGAGE,0
39,8000.0,31000.0,48,626.0,5,1,0,387.5,14,MORTGAGE,1
53,67600.0,18600.0,36,580.0,4,0,1,27.5,12,RENT,0
18,58900.0,13300.0,36,740.0,1,1,0,22.6,25,RENT,0
44,53500.0,18700.0,36,595.0,2,0,0,35.0,20,RENT,1
27,39400.0,1000.0,48,585.0,4,0,0,2.5,23,MORTGAGE,0
30,56000.0,5100.0,36,683.0,5,0,0,9.1,11,MORTGAGE,0
19,36900.0,15400.0,36,719.0,3,0,1,41.7,17,MORTGAGE,1
53,77000.0,3200.0,36,766.0,3,0,0,4.2,5,RENT,0
68,52000.0,14500.0,36,658.0,1,0,1,27.9,19,MORTGAGE,0
58,43700.0,1000.0,48,635.0,4,0,2,2.3,18,RENT,0
27,132700.0,25600.0,24,705.0,1,0,0,19.3,2,MORTGAGE,0
61,49100.0,11500.0,36,775.0,1,0,0,23.4,24,MORTGAGE,0
35,45700.0,1000.0,36,690.0,2,0,1,2.2,9,MORTGAGE,0
39,57700.0,27500.0,36,644.0,1,0,0,47.7,12,MORTGAGE,0
43,83500.0,7300.0,12,650.0,5,1,0,8.7,5,MORTGAGE,0
54,72300.0,16500.0,60,678.0,5,0,0,22.8,24,RENT,0
41,104800.0,10300.0,60,642.0,4,1,0,9.8,7,MORTGAGE,0
39,60700.0,10600.0,48,653.0,1,0,0,17.5,11,RENT,0
65,112200.0,14900.0,60,713.0,6,0,1,13.3,1,RENT,0
53,93400.0,14200.0,48,766.0,3,0,1,15.2,12,MORTGAGE,0
39,51600.0,27400.0,48,633.0,4,1,0,53.1,14,MORTGAGE,1
58,87000.0,14800.0,60,693.0,3,0,1,17.0,28,RENT,0
21,72100.0,27300.0,36,783.0,1,0,0,37.9,0,RENT,0
28,8000.0,13000.0,36,610.0,4,0,1,162.5,25,OWN,1
40,45300.0,31300.0,12,740.0,2,0,0,69.1,19,RENT,0
40,74600.0,11500.0,36,766.0,6,0,0,15.4,1,RENT,1
26,85200.0,24100.0,48,687.0,4,1,0,28.3,9,RENT,0
52,27200.0,16400.0,36,684.0,1,0,0,60.3,27,MORTGAGE,0
18,67000.0,34500.0,36,689.0,3,0,0,51.5,15,MORTGAGE,0
33,107800.0,14300.0,36,760.0,1,0,0,13.3,20,OWN,0
32,35900.0,1000.0,48,776.0,0,0,0,2.8,3,MORTGAGE,0
19,56200.0,31900.0,60,583.0,1,0,0,56.8,13,MORTGAGE,0
19,51800.0,15100.0,24,619.0,0,0,1,29.2,25,RENT,0
71,73600.0,9500.0,48,720.0,3,0,1,12.9,1,MORTGAGE,0
52,53100.0,34700.0,60,648.0,4,0,0,65.3,6,OWN,0
45,28800.0,5100.0,48,640.0,2,1,0,17.7,18,RENT,0
44,64700.0,10300.0,48,615.0,8,0,0,15.9,5,RENT,0
28,45900.0,25600.0,36,546.0,5,1,0,55.8,8,RENT,0
60,53500.0,27200.0,36,615.0,0,0,0,50.8,26,RENT,1
42,105800.0,13900.0,60,617.0,2,1,0,13.1,11,RENT,0
46,61700.0,16000.0,48,449.0,3,0,0,25.9,24,OWN,0
61,64400.0,9200.0,12,652.0,2,0,0,14.3,3,OWN,0
53,57400.0,12400.0,36,693.0,1,0,1,21.6,7,RENT,0
72,56100.0,26700.0,48,735.0,2,0,1,47.6,23,OWN,0
30,76500.0,7600.0,36,826.0,4,0,0,9.9,8,MORTGAGE,1
43,37200.0,23200.0,60,694.0,1,0,2,62.4,11,MORTGAGE,0
29,8000.0,1000.0,60,601.0,4,0,0,12.5,6,RENT,0
72,26200.0,30800.0,36,661.0,4,0,1,117.6,12,MORTGAGE,0
30,86800.0,8400.0,48,556.0,4,0,0,9.7,10,OWN,0
52,77400.0,22800.0,60,630.0,3,0,0,29.5,26,MORTGAGE,0
66,46200.0,24000.0,36,850.0,3,1,0,51.9,21,RENT,0
41,58300.0,17900.0,12,597.0,2,0,1,30.7,1,MORTGAGE,0
57,40100.0,20200.0,36,822.0,3,0,0,50.4,18,OWN,0
62,20700.0,14000.0,48,700.0,0,0,0,67.6,22,OTHER,0
73,43700.0,44400.0,48,662.0,1,0,0,101.6,25,RENT,0
43,8000.0,13500.0,48,599.0,3,1,0,168.8,1,OWN,0
33,8000.0,8500.0,60,475.0,4,0,0,106.2,16,RENT,1
52,67100.0,9700.0,36,660.0,2,0,0,14.5,28,OWN,0
72,55200.0,25900.0,24,756.0,1,0,0,46.9,11,MORTGAGE,0
44,115300.0,10600.0,36,672.0,7,0,0,9.2,5,OWN,0
72,60300.0,10800.0,12,688.0,3,0,1,17.9,23,MORTGAGE,0
64,53400.0,20300.0,36,673.0,5,0,1,38.0,6,RENT,0
43,28700.0,17600.0,36,713.0,5,0,1,61.3,26,MORTGAGE,0
50,46800.0,23900.0,36,773.0,1,0,0,51.1,17,RENT,0
53,53300.0,9300.0,48,647.0,5,0,0,17.4,10,RENT,0
30,50100.0,12300.0,60,661.0,4,0,0,24.6,4,RENT,0
71,95600.0,22700.0,36,778.0,3,0,1,23.7,11,MORTGAGE,0
19,9900.0,9800.0,60,776.0,5,0,0,99.0,8,RENT,0
51,92900.0,1000.0,48,595.0,4,0,1,1.1,16,OWN,0
36,64300.0,9200.0,48,717.0,7,0,0,14.3,2,RENT,0
49,105400.0,7900.0,36,753.0,1,0,1,7.5,8,MORTGAGE,0
58,69400.0,31400.0,60,666.0,4,0,0,45.2,11,RENT,0
69,86100.0,20500.0,12,717.0,3,0,1,23.8,8,MORTGAGE,0
60,27200.0,4700.0,48,664.0,3,1,0,17.3,6,RENT,0
43,80500.0,10700.0,36,616.0,8,0,1,13.3,6,OWN,0
25,47500.0,18200.0,36,723.0,1,0,0,38.3,19,RENT,0
31,17600.0,24500.0,36,669.0,8,1,1,139.2,13,OTHER,0
50,42200.0,17100.0,60,664.0,4,0,0,40.5,15,OTHER,0
41,72300.0,32500.0,48,757.0,0,0,0,45.0,14,MORTGAGE,0
29,17300.0,21600.0,36,589.0,3,0,0,124.9,22,RENT,0
67,44000.0,13800.0,48,771.0,2,0,1,31.4,28,MORTGAGE,0
53,103800.0,7800.0,36,712.0,2,0,0,7.5,23,RENT,0
52,72900.0,18700.0,48,573.0,4,0,0,25.7,28,OWN,0
59,9000.0,15400.0,48,566.0,6,0,0,171.1,14,RENT,0
24,69800.0,2700.0,60,721.0,6,0,1,3.9,21,MORTGAGE,0
25,75500.0,12900.0,48,747.0,2,0,0,17.1,16,MORTGAGE,0
49,46300.0,20700.0,60,666.0,3,0,0,44.7,24,MORTGAGE,0
27,95000.0,11200.0,48,765.0,3,0,0,11.8,0,OWN,0
72,87600.0,24700.0,36,826.0,3,1,0,28.2,0,MORTGAGE,0
21,66900.0,11000.0,36,801.0,5,1,0,16.4,7,MORTGAGE,0
50,95200.0,31900.0,24,645.0,3,0,0,33.5,19,MORTGAGE,0
51,64100.0,9700.0,60,689.0,1,0,0,15.1,28,MORTGAGE,0
23,50600.0,4700.0,36,613.0,7,0,0,9.3,29,RENT,0
59,61900.0,34800.0,36,651.0,7,0,1,56.2,6,MORTGAGE,0
26,34000.0,20700.0,36,639.0,5,0,0,60.9,21,MORTGAGE,1
45,41300.0,13200.0,60,724.0,3,0,0,32.0,24,MORTGAGE,0
57,64900.0,10800.0,36,701.0,4,0,0,16.6,0,RENT,0
45,96000.0,6300.0,36,679.0,4,0,0,6.6,18,RENT,0
35,66800.0,27100.0,60,633.0,1,0,0,40.6,21,RENT,1
39,52900.0,24900.0,48,657.0,3,0,0,47.1,15,OWN,0
58,69000.0,8800.0,36,754.0,6,1,0,12.8,2,RENT,0
54,62900.0,10100.0,24,674.0,3,0,0,16.1,11,MORTGAGE,0
42,87600.0,26300.0,60,603.0,4,0,0,30.0,13,MORTGAGE,0
26,35900.0,26500.0,36,595.0,3,0,1,73.8,8,RENT,0
72,71200.0,14200.0,48,642.0,1,1,1,19.9,8,OTHER,0
24,36300.0,1400.0,48,592.0,6,0,0,3.9,22,OTHER,0
26,13400.0,23000.0,36,597.0,3,0,0,171.6,29,OWN,0
34,60400.0,20200.0,48,775.0,3,0,0,33.4,25,MORTGAGE,0
71,58700.0,16800.0,60,744.0,4,0,1,28.6,18,MORTGAGE,1
55,100100.0,28400.0,24,530.0,2,0,0,28.4,12,MORTGAGE,0
72,85500.0,17100.0,60,715.0,0,0,0,20.0,0,MORTGAGE,0
25,84700.0,11000.0,36,782.0,7,0,0,13.0,24,MORTGAGE,0
59,53900.0,12300.0,36,732.0,1,0,0,22.8,18,MORTGAGE,0
47,82900.0,18300.0,36,748.0,3,0,1,22.1,26,RENT,0
47,76900.0,6700.0,36,567.0,1,1,0,8.7,23,RENT,1
71,46900.0,18700.0,36,698.0,0,0,0,39.9,2,MORTGAGE,0
52,35600.0,5900.0,24,611.0,3,0,1,16.6,21,MORTGAGE,0
41,97000.0,8400.0,48,726.0,1,0,1,8.7,7,MORTGAGE,0
35,27300.0,19100.0,12,799.0,3,0,0,70.0,28,MORTGAGE,0
30,86000.0,8900.0,48,700.0,5,1,1,10.3,19,MORTGAGE,0
55,74300.0,1000.0,36,623.0,2,0,0,1.3,23,OWN,0
18,81300.0,8400.0,48,569.0,2,0,0,10.3,8,OWN,0
31,59200.0,6300.0,36,759.0,2,0,0,10.6,11,OWN,0
49,82300.0,6200.0,12,690.0,0,0,1,7.5,19,MORTGAGE,0
38,70500.0,11600.0,36,646.0,3,0,0,16.5,25,MORTGAGE,1
23,102100.0,3600.0,48,655.0,4,0,0,3.5,26,MORTGAGE,1
31,55400.0,19800.0,60,627.0,6,0,0,35.7,15,RENT,0
29,71100.0,17000.0,36,497.0,0,0,0,23.9,7,OTHER,0
26,17900.0,16000.0,36,663.0,0,0,1,89.4,18,MORTGAGE,0
38,58400.0,11800.0,60,705.0,4,0,0,20.2,12,RENT,0
45,32900.0,18900.0,48,683.0,2,0,1,57.4,18,RENT,0
23,63400.0,28000.0,36,676.0,2,0,0,44.2,6,MORTGAGE,0
23,42400.0,6900.0,48,629.0,4,0,0,16.3,24,MORTGAGE,0
58,103700.0,11000.0,24,641.0,3,0,0,10.6,23,MORTGAGE,0
62,62600.0,18500.0,36,580.0,3,0,1,29.6,14,RENT,0
34,78800.0,22800.0,24,738.0,4,0,0,28.9,4,MORTGAGE,0
40,8000.0,9800.0,36,767.0,2,0,0,122.5,17,RENT,0
54,60800.0,15300.0,36,658.0,4,0,0,25.2,22,MORTGAGE,0
21,18000.0,1000.0,24,634.0,4,0,0,5.6,2,MORTGAGE,0
64,82500.0,19000.0,36,644.0,3,0,1,23.0,3,MORTGAGE,1
51,65300.0,1000.0,36,767.0,3,0,0,1.5,4,MORTGAGE,0
22,75600.0,20400.0,36,610.0,3,0,0,27.0,7,OTHER,0
44,51100.0,10700.0,60,743.0,3,0,1,20.9,6,MORTGAGE,0
47,106900.0,22000.0,36,811.0,4,0,0,20.6,1,MORTGAGE,0
21,95900.0,23900.0,60,571.0,3,0,0,24.9,24,MORTGAGE,0
66,62800.0,28900.0,36,633.0,5,0,0,46.0,7,MORTGAGE,0
18,71000.0,21200.0,36,708.0,0,0,1,29.9,20,MORTGAGE,0
61,89800.0,33600.0,24,850.0,6,0,0,37.4,29,RENT,0
57,18200.0,1000.0,12,769.0,3,0,0,5.5,28,MORTGAGE,0
22,43200.0,4500.0,36,638.0,1,0,1,10.4,16,MORTGAGE,0
37,63800.0,17200.0,48,565.0,4,1,0,27.0,0,MORTGAGE,0
55,67900.0,21800.0,48,652.0,3,0,0,32.1,27,OWN,1
67,63200.0,15800.0,60,697.0,1,0,0,25.0,19,OWN,0
26,65100.0,5600.0,60,651.0,4,0,0,8.6,27,MORTGAGE,1
60,28100.0,1000.0,36,814.0,4,0,0,3.6,4,MORTGAGE,0
55,55600.0,3500.0,24,666.0,1,0,0,6.3,19,RENT,0
74,55700.0,14300.0,36,713.0,5,0,0,25.7,9,MORTGAGE,1
20,62300.0,29500.0,36,573.0,3,0,0,47.4,22,MORTGAGE,0
40,50200.0,19600.0,24,558.0,3,0,0,39.0,8,OWN,0
74,71500.0,24200.0,48,641.0,2,1,0,33.8,20,OWN,0
40,103800.0,22100.0,36,539.0,6,0,0,21.3,10,MORTGAGE,0
34,54100.0,34900.0,36,764.0,2,2,2,64.5,5,MORTGAGE,0
31,75500.0,29000.0,36,719.0,5,0,0,38.4,12,MORTGAGE,0
71,50100.0,8300.0,12,662.0,2,0,1,16.6,23,OTHER,0
56,67700.0,45200.0,24,645.0,2,0,0,66.8,11,MORTGAGE,0
71,31400.0,23300.0,48,693.0,2,0,0,74.2,10,RENT,1
23,81800.0,29400.0,60,704.0,2,0,0,35.9,8,MORTGAGE,0
42,26400.0,11200.0,24,618.0,4,1,0,42.4,3,MORTGAGE,0
59,77000.0,21300.0,60,765.0,4,0,0,27.7,7,OWN,0
23,52200.0,17200.0,36,758.0,2,0,2,33.0,28,MORTGAGE,0
55,69300.0,22300.0,60,583.0,6,0,0,32.2,17,RENT,0
41,50100.0,16400.0,60,738.0,4,0,0,32.7,2,OWN,0
40,52900.0,5900.0,36,629.0,3,1,0,11.2,23,RENT,1
32,47900.0,7100.0,36,827.0,4,0,0,14.8,18,MORTGAGE,0
39,57300.0,24200.0,24,653.0,2,0,1,42.2,11,MORTGAGE,0
29,62800.0,18500.0,60,806.0,3,0,1,29.5,10,MORTGAGE,0
68,74000.0,9100.0,48,793.0,5,0,1,12.3,8,MORTGAGE,0
58,69500.0,10300.0,60,583.0,5,0,1,14.8,16,MORTGAGE,0
63,40200.0,11500.0,36,662.0,2,0,1,28.6,29,OWN,0
64,41200.0,21500.0,60,648.0,4,0,0,52.2,21,OWN,0
69,68000.0,1000.0,48,663.0,3,0,0,1.5,28,MORTGAGE,0
20,35600.0,20600.0,36,732.0,6,0,1,57.9,14,OWN,0
51,65300.0,7100.0,60,694.0,1,0,0,10.9,2,OTHER,1
60,30900.0,9900.0,12,621.0,2,1,1,32.0,22,MORTGAGE,0
25,84800.0,29200.0,48,681.0,1,0,0,34.4,11,MORTGAGE,0
58,104400.0,39300.0,48,644.0,2,0,2,37.6,14,MORTGAGE,0
60,50300.0,12400.0,36,763.0,4,0,0,24.7,11,RENT,0
71,120500.0,7100.0,60,725.0,4,0,0,5.9,16,MORTGAGE,0
44,46700.0,16100.0,60,821.0,3,0,0,34.5,17,MORTGAGE,0
63,33000.0,3200.0,36,727.0,8,0,0,9.7,6,OTHER,0
34,8000.0,25100.0,48,662.0,1,0,0,313.8,10,MORTGAGE,1
73,85600.0,14300.0,36,749.0,1,1,0,16.7,19,OWN,0
39,61800.0,11200.0,12,766.0,2,0,0,18.1,18,MORTGAGE,0
19,20600.0,30000.0,48,793.0,3,0,0,145.6,16,RENT,0
43,23900.0,4900.0,60,646.0,2,0,1,20.5,17,OWN,0
70,101400.0,3400.0,36,626.0,5,0,0,3.4,8,RENT,0
66,52200.0,5300.0,36,746.0,4,0,0,10.2,26,MORTGAGE,0
64,49400.0,2700.0,60,732.0,1,0,1,5.5,17,MORTGAGE,0
64,69700.0,21900.0,60,693.0,2,0,0,31.4,19,MORTGAGE,0
19,96100.0,14600.0,36,570.0,4,0,0,15.2,12,OWN,0
69,50400.0,18100.0,24,572.0,3,0,0,35.9,17,RENT,0
63,52700.0,9800.0,36,737.0,8,0,0,18.6,7,OWN,0
23,56500.0,8500.0,36,534.0,3,0,0,15.0,24,MORTGAGE,0
29,40400.0,11200.0,24,584.0,4,0,0,27.7,13,MORTGAGE,1
38,95100.0,16500.0,36,645.0,6,0,1,17.4,13,MORTGAGE,0
41,43300.0,16200.0,60,686.0,3,0,0,37.4,11,OWN,0
57,42300.0,22800.0,60,658.0,3,0,0,53.9,14,OWN,0
26,80500.0,3400.0,36,527.0,2,0,0,4.2,20,MORTGAGE,0
26,34200.0,18500.0,48,606.0,6,0,0,54.1,10,MORTGAGE,0
56,115600.0,6700.0,48,490.0,2,0,0,5.8,17,RENT,0
66,79900.0,15800.0,60,615.0,1,1,0,19.8,5,RENT,0
29,61600.0,20700.0,60,517.0,3,0,0,33.6,22,OTHER,0
53,79900.0,26100.0,60,675.0,1,0,2,32.7,6,MORTGAGE,0
47,45600.0,11100.0,24,728.0,2,0,0,24.3,6,RENT,0
61,70400.0,5200.0,36,592.0,8,0,0,7.4,24,MORTGAGE,0
40,54200.0,12400.0,36,643.0,3,0,0,22.9,23,OWN,0
52,95200.0,21500.0,36,690.0,1,0,0,22.6,7,OWN,0
54,26400.0,27700.0,60,723.0,3,0,0,104.9,6,RENT,0
30,62500.0,13000.0,48,642.0,5,0,0,20.8,12,MORTGAGE,0
18,81500.0,10400.0,24,746.0,6,0,0,12.8,15,OWN,0
69,85000.0,13600.0,36,724.0,4,0,0,16.0,18,OWN,0
46,52200.0,1000.0,48,752.0,3,1,0,1.9,6,OWN,0
58,61700.0,11000.0,12,787.0,3,0,1,17.8,16,MORTGAGE,0
65,38200.0,25600.0,60,770.0,2,0,0,67.0,28,RENT,0
51,40900.0,25500.0,36,635.0,1,0,0,62.3,6,RENT,0
71,61800.0,19200.0,24,767.0,1,0,0,31.1,24,RENT,0
40,63000.0,5500.0,36,779.0,6,1,1,8.7,28,MORTGAGE,0
21,15500.0,1000.0,36,656.0,2,0,0,6.5,27,MORTGAGE,0
60,50300.0,1000.0,24,709.0,2,0,0,2.0,15,RENT,0
70,38700.0,24800.0,24,627.0,2,1,0,64.1,18,OWN,0
19,107500.0,1000.0,36,625.0,4,0,0,0.9,5,RENT,0
39,74400.0,1000.0,60,695.0,4,0,0,1.3,13,RENT,0
25,78500.0,10700.0,60,714.0,2,1,0,13.6,15,MORTGAGE,0
29,84700.0,5700.0,24,739.0,1,0,1,6.7,1,OWN,0
35,53900.0,12100.0,48,604.0,1,0,0,22.4,4,OWN,0
34,64800.0,25100.0,36,820.0,1,0,0,38.7,26,MORTGAGE,0
64,70500.0,9700.0,48,742.0,3,0,0,13.8,7,RENT,0
73,31800.0,8100.0,48,799.0,2,0,0,25.5,20,MORTGAGE,0
69,28400.0,29600.0,36,584.0,4,0,0,104.2,5,MORTGAGE,0
23,93700.0,6800.0,48,797.0,0,0,0,7.3,6,MORTGAGE,0
61,38600.0,15600.0,60,743.0,6,0,0,40.4,11,OWN,0
26,76500.0,19500.0,36,551.0,5,0,1,25.5,2,RENT,0
42,59900.0,11900.0,48,773.0,4,0,1,19.9,5,OTHER,0
40,79700.0,1000.0,36,537.0,5,0,0,1.3,21,MORTGAGE,0
50,95700.0,9100.0,60,603.0,3,0,1,9.5,1,RENT,0
63,64800.0,32400.0,60,722.0,4,0,2,50.0,27,MORTGAGE,0
24,58100.0,20500.0,24,727.0,3,0,0,35.3,11,MORTGAGE,1
58,95000.0,20700.0,60,662.0,2,0,0,21.8,5,RENT,0
50,86700.0,4600.0,36,786.0,3,1,0,5.3,24,MORTGAGE,0
30,63800.0,30700.0,36,565.0,2,0,0,48.1,12,MORTGAGE,0
70,99600.0,17900.0,36,569.0,4,0,1,18.0,27,MORTGAGE,0
57,52400.0,1000.0,36,621.0,2,0,0,1.9,8,MORTGAGE,0
55,60600.0,18700.0,36,682.0,3,0,0,30.9,21,OWN,0
62,8000.0,13200.0,60,719.0,1,0,0,165.0,18,RENT,0
52,47800.0,22100.0,36,694.0,4,0,0,46.2,13,RENT,0
28,72400.0,9200.0,36,708.0,1,1,0,12.7,22,RENT,0
45,53800.0,12800.0,24,693.0,0,0,2,23.8,19,MORTGAGE,0
18,46900.0,19700.0,48,617.0,2,0,1,42.0,25,RENT,0
35,100700.0,32200.0,24,716.0,4,0,0,32.0,3,MORTGAGE,0
34,77200.0,17000.0,12,644.0,3,0,0,22.0,5,MORTGAGE,0
58,81200.0,7900.0,36,690.0,3,0,0,9.7,25,OWN,0
25,86300.0,6900.0,48,634.0,2,0,0,8.0,22,OWN,0
34,134600.0,7600.0,60,608.0,5,0,0,5.6,9,MORTGAGE,0
34,92300.0,6000.0,36,658.0,5,0,0,6.5,15,RENT,0
38,55900.0,11700.0,48,721.0,5,0,0,20.9,26,RENT,0
23,72200.0,4200.0,36,818.0,3,0,0,5.8,3,MORTGAGE,0
39,62000.0,12500.0,36,686.0,5,0,0,20.2,13,MORTGAGE,0
73,64600.0,8900.0,60,806.0,3,0,0,13.8,3,MORTGAGE,1
25,33600.0,15100.0,48,656.0,3,0,0,44.9,24,MORTGAGE,0
41,45300.0,21600.0,48,795.0,1,0,1,47.7,24,RENT,0
48,32100.0,23600.0,36,684.0,1,1,0,73.5,9,OTHER,1
34,56900.0,23100.0,36,600.0,3,0,0,40.6,1,MORTGAGE,0
68,22500.0,1000.0,48,699.0,1,0,0,4.4,7,RENT,0
29,85900.0,11700.0,36,723.0,3,0,0,13.6,23,MORTGAGE,0
54,68600.0,23300.0,60,648.0,8,0,1,34.0,20,OTHER,0
52,87800.0,1000.0,60,693.0,1,1,0,1.1,24,OWN,0
23,60700.0,18800.0,36,625.0,4,0,0,31.0,7,OWN,0
30,33400.0,7600.0,48,617.0,4,0,0,22.8,8,MORTGAGE,0
72,43000.0,1000.0,48,531.0,5,0,0,2.3,19,RENT,0
27,35600.0,26000.0,24,703.0,2,1,1,73.0,8,RENT,0
33,56300.0,50700.0,60,746.0,2,0,0,90.1,17,RENT,1
65,47500.0,19900.0,36,651.0,2,0,1,41.9,16,OWN,0
29,66500.0,18400.0,60,687.0,3,0,0,27.7,0,MORTGAGE,0
42,35300.0,13700.0,48,708.0,3,0,0,38.8,24,OWN,0
26,54800.0,12700.0,12,733.0,3,0,0,23.2,11,OWN,1
59,81100.0,1000.0,36,830.0,6,0,0,1.2,10,RENT,0
62,41900.0,1000.0,36,743.0,6,0,1,2.4,14,RENT,0
67,89500.0,27200.0,36,776.0,3,0,1,30.4,22,MORTGAGE,1
66,123000.0,19100.0,12,567.0,4,0,0,15.5,11,MORTGAGE,0
69,79100.0,8200.0,24,704.0,6,0,1,10.4,18,RENT,0
21,104500.0,7000.0,12,616.0,3,0,0,6.7,27,MORTGAGE,0
68,83600.0,6300.0,36,800.0,4,0,0,7.5,22,MORTGAGE,0
47,66000.0,3200.0,24,850.0,2,0,0,4.8,5,RENT,0
53,96000.0,1300.0,48,751.0,2,0,0,1.4,11,MORTGAGE,0
74,63100.0,21600.0,60,821.0,6,0,0,34.2,0,OTHER,0
42,56100.0,19900.0,60,663.0,4,0,0,35.5,7,MORTGAGE,0
64,49500.0,13600.0,36,687.0,2,0,0,27.5,0,OWN,0
57,95800.0,16800.0,48,658.0,3,0,0,17.5,21,MORTGAGE,0
50,100400.0,8800.0,24,582.0,2,0,0,8.8,6,MORTGAGE,0
25,56300.0,4600.0,36,658.0,3,0,0,8.2,10,OWN,0
55,36900.0,20400.0,36,660.0,6,0,0,55.3,24,RENT,0
72,52400.0,35800.0,12,680.0,3,0,0,68.3,9,OTHER,0
